,id,core_id,name,description,core_name,core_description,wmd,wmd_name,batch_number,type,created_at,updated_at,valuable_score
223534,ed628466-5f58-424e-825c-381bc186892c,e51881ac-ab9d-4c49-9c7e-147cc9a72937,Pairing to increase capacity,"Address uneven flow of work requirements and resulting unreasonable workloads. One organization pairs employees so that each employee has a primary portfolio of work and is secondarily responsible for filling in for a colleague as needed (if time/workload allows). By having a backup in place, the organization can accommodate increased workloads much more effectively without putting too much strain on individual employees.",Pairing to increase capacity and flexibility,"Address uneven flow of work requirements and resulting unreasonable workloads. One company pairs employees so that each employee has a primary portfolio of work and is secondarily responsible for filling in for a colleague as needed (if time/workload allows). By having a backup in place, the company can accommodate increased workloads much more effectively without putting too much strain on individual employees.",0.982301068297156,0.662941848121004,4,cust_ins,2018-05-10 20:29:19.392358,2018-05-10 20:29:19.399880,0.0
99019,ed3679f5-df3b-476b-af3b-5fa36307791a,efef48c1-6639-4a9d-b343-6f14f2f5568d,External: Coaching Skills for Managers ,"[Workplace coaching is a technique for unlocking potential and creating peak performance. Learn the key skills of coaching so you can help your team solve tough problems, set goals, and learn on the job. Hear how workplace coaching works. See how you can use coaching to promote high levels of motivation and performance in your team.](https://cce.sydney.edu.au/course/CSFM)",Personal coaching,"Enable lifelong learning. One organization provides personal coaching for every employee. The coach is selected by the employee and can be for personal or professional development. There is an allocated budget and number of sessions covered and the content of the coaching remains between the coach and the employee. Team Level: Include typical coaching questions in your one-on-one meetings. You could ask questions like: ""What do you want to be doing that you aren't currently doing?"" ; ""What are the three most important things you would like to accomplish right now?"" ; ""What do you need that's preventing you from reaching those goals?""  or ""How can I best support you to achieve those goals?"" ",0.442936738548469,0.35425413190274,4,cust_ins,2018-05-29 00:12:14.540217,2018-05-29 00:12:14.590626,0.884618063470123
127363,ed1ae09b-d508-46cd-896d-3d73dda62d31,cd794049-d6a0-4e59-ada2-ecbe932dada1,Time to Do,"Give employees the time and space to focus on execution and problem solving. For example, the T&P organization uses 'No Meeting Thursdays' to make sure employees have the time to focus on getting things done and overcoming road blocks.",No meeting Wednesdays,"Provide employees with the time to focus on execution. One company uses ""No Meeting Wednesdays"" to make sure employees have the time to focus on getting things done. The company acknowledges that managers spend most of their time in meetings while other employees, that they called ""makers,"" need uninterrupted time to make.",0.615479121365154,0.097083431441373,4,cust_ins,2018-05-22 03:30:59.932980,2018-05-22 03:31:23.599687,0.0
42284,ecceaffb-2e3b-4176-b2b5-a5618ebd83c1,21224bfa-857e-41dd-896a-86603cc12e13,Go-to badges,"Increase knowledge sharing by highlighting peoples' expertise. The organization that came up with this idea nominates individuals to 'wear' badges on their desks with topics they know a lot about. Each employee is encouraged to have at least two work-related badges (examples include 'brand marketing' and 'Ruby on Rails') and a personal badge (anything from 'woodworking' to 'raising twins'). As a result, informal knowledge-sharing has increased and people have learned new things about their colleagues.",Go-to badges,"Increase knowledge sharing by highlighting peoples' expertise. The organization that came up with this idea nominates individuals to 'wear' badges on their desks with topics they know a lot about. Each employee is encouraged to have at least two work-related badges (examples include 'brand marketing' and 'Ruby on Rails') and a personal badge (anything from 'woodworking' to 'raising twins'). As a result, informal knowledge-sharing has increased and people have learned new things about their colleagues.",1.0,1.0,4,cust_ins,2018-05-18 02:21:40.830439,2018-05-18 02:21:40.837589,0.0
69560,eccea4db-360f-4e88-b7b5-b78546ce039b,f6acf8c7-e8ff-4299-97cd-347bbcacf989,Alignment workshops ,"Align company work processes to company change efforts. One company holds regular alignment workshops where mid-level managers, the ones responsible for making processes run efficiently and effectively, are asked to reflect on existing operational and people practices to identify how their current systems and processes might block achievement of the company strategy. Outputs include a cost-impact analysis (matrix format) where high impact, low cost items are candidates for immediate action.",Alignment workshops,"Align company work processes to company change efforts. Hold regular alignment workshops where mid-level managers, the ones responsible for making processes run efficiently and effectively, are asked to reflect on existing operational and people practices to identify how their current systems and processes might block achievement of the company strategy. Outputs include a cost-impact analysis (matrix format) where high impact, low cost items are candidates for immediate action.",0.965860387882234,1.0,4,cust_ins,2018-05-29 18:25:26.174888,2018-05-29 18:26:43.942902,0.0
17779,ecc5efc1-451b-4609-99cd-2d6a9ac92997,fade6361-3514-45f9-8ad7-9be84dafb609,Development day,"Give individuals opportunities to develop their skills. Some employees may need online training, some may need focused reading or research time. Take time to understand each employees goals for development, help them understand their internal and external development opportunities and work with them to identify time away from work to focus on development. Bonus: Try to tie their development goals to real work challenges so the employee can learn by doing and the business benefits from the work done.",Expanded career conversations,Hold more regular career-focused conversations with employees. One approach is to hold mid-year career conversations that focus solely on development and career planning. These conversations are led by the employee so that they are encouraged to take ownership of their development. They are provided with a simple template to complete as a guide for the conversation. The employees are encouraged to include a discussion of their personal and job-related goals so the manager can give recommendations for individual skills development opportunities.,0.503822686932293,0.112150339386186,4,cust_ins,2018-05-18 04:20:55.264188,2018-05-18 04:20:55.275454,0.0
224886,ecbf6c79-0a77-4585-b94c-f7f2f6800c44,582f44ed-2da0-4657-9f08-02babfd8a218,Video: Building Trust,"[Based upon years of his award-winning research in psychology and business, Jim Davis explains what trust is along with its associated risks. He will explain what can be done to influence how people trust you by nurturing three traits others perceive about you. Davis describes how he has worked with organizations and individuals throughout the world to improve trusting relationships.](https://www.youtube.com/watch?v=s9FBK4eprmA)",Make time to discuss blockers,"Create a regular time in team meetings to discuss any blockers to people getting their work done. For example, during a stand-up meeting, once each person has outlined what they are working on, ask if anyone has any blockers to getting their work done. You may be able to come up with a solution in the group, or offer to help afterwards. You will quickly learn what challenges the team encounter and catch them earlier. At the end of the week reflect on the barriers you overcame and any lessons learnt as a team (or with individuals). Ask what worked, and what didn’t and how one could approach the blocker next time.",0.438143482990923,0.114493746787397,4,cust_ins,2018-05-29 00:12:17.039476,2018-05-29 00:12:17.091154,0.9403156719354517
202951,ec92ee75-7b33-48e2-bdab-4d85f8b5adc7,1cb6b11f-fc39-4f07-bb52-ff7c549b80d6,The 5 Why Analysis,Introduce a robust understanding of a problem and its impact with a 5 Whys Analysis. Begin by creating a problem statement and then ask a why question. This becomes your second problem statement to which you ask another why question. Repeat this 5 times. This practice helps teams get to the root cause of the problem at hand and create a deeper understanding rather than fixating on just one aspect.,The 5 Why Analysis,Introduce a robust understanding of a problem and its impact with a 5 Whys Analysis. Begin by creating a problem statement and then ask a why question. This becomes your second problem statement to which you ask another why question. Repeat this 5 times. This practice helps teams get to the root cause of the problem at hand and create a deeper understanding rather than fixating on just one aspect.,1.0,1.0,4,cust_ins,2018-05-18 05:40:55.689540,2018-05-18 05:40:55.695815,0.0
110948,ebfebd6c-6d61-43a9-b2f4-ed27f61119ca,b1936077-d548-4cf2-9989-dc40591ef00f,Trade-off exercise,"Evaluate team priorities using trade-offs exercises. One organization holds trade-offs meetings each quarter. At the meetings, projects which compete for resources are discussed and prioritized, then the team works together to scope out and allocate the resources needed.",Trade-offs exercise,"Evaluate team priorities using trade-offs exercises. One organization holds trade-offs meetings each quarter. At the meetings, projects which compete for resources are discussed and prioritized, then the team works together to scope out and allocate the resources needed.",1.0,0.701747696776659,4,cust_ins,2018-05-29 00:12:09.553385,2018-05-29 00:12:09.595666,0.0
250585,ebc5c29d-33b5-4149-b9a0-7ae28c30cab1,35a1e9ab-7e4b-4b78-a529-0fdafc612ab7,Engage People Managers,• Identify why this might be low.  Is there a particular manager or team driving this result?\n• Encourage people managers to speak with their staff about what motivates them and build in practices that meet the motivating needs of their staff. Have a frank discussion about what is working and what is not using Feedback Guidelines: https://yearup.box.com/s/36xl165ib44m2ql36cjkam95qdjk6f3u\n• Have people managers review the PI’s for their direct report’s.\n• Have managers conduct career conversations with their direct reports: https://yearup.box.com/s/3x0vcyy48mtsh4nrrxcaynlto971qss5\n• Avoid these common manager mistakes: https://yearup.box.com/s/ofgqoz6jeifizxl54sn8e4qt57xgmzzl\n• Use this staff Engagement Resource: https://yearup.box.com/s/famgn4o0abcjapnujqcyu47lfrbnvs3e,Work life Story,"Ask your team members about major milestones in their life that have shaped who they are. Ask questions about when they have felt most energized and demotivated in previous roles and what these moments tell them about what is important to them in their work. Then ask what their dreams or aspirations are for their future career. These work life story questions can help shape a more tangible career plan. To understand what might inspire people in their careers, you need to understand their stories. Read more about better career conversations at https://www.radicalcandor.com/blog/problem-career-conversations/",0.451487171028642,0.165598426137746,4,cust_ins,2018-05-29 03:48:22.565413,2018-05-29 03:49:27.425463,0.8890210400681048
172487,ebbba1d1-4bfb-4bc7-874f-cf5ebae18020,15a34a39-6da8-41b1-a2b1-f112f78f799e,Positive for a week challenge,"Help managers understand and practice providing positive feedback. One company implements a one-week feedback challenge for managers. During this week, managers give their direct reports only positive feedback. The feedback format they use is the STAR approach (situation or context, task to be carried out by employee, action taken, result or consequence of action). When managers follow the statement, ""I'd like to give you some feedback,"" with observations of work well done, both managers and employees develop a broader understanding, practice and appreciation of giving and receiving feedback.",Positive-for-a-week challenge,"Help managers understand and practice providing positive feedback. One company implements a one-week feedback challenge for managers. During this week, managers give their direct reports only positive feedback. The feedback format they use is the STAR approach (situation or context, task to be carried out by employee, action taken, result or consequence of action). When managers follow the statement, ""I'd like to give you some feedback,"" with observations of work well done, both managers and employees develop a broader understanding, practice and appreciation of giving and receiving feedback.",1.0,1.0,4,cust_ins,2018-05-29 00:12:08.769661,2018-05-29 00:12:08.822136,0.0
235156,eb306957-bf12-4e8e-8b20-8942f20faede,fd44ded4-ec0f-4c02-8a25-e4ea35ee6a19,Ensure Staff Have Decision-Making Input ,"•  Promote meeting norms that encourage input from multiple perspectives (for inclusive meeting teams see: http://aorta.coop/wp-content/uploads/2017/06/AO-Facilitation-Resource-Sheet.pdf) \n• Be clear and transparent about decision making processes on the front end (who has the final say? what factors will they be weighing? to what degree will input and feedback by considered?) Promote this as a norm among leaders and managers on your team.                                    \n• After major decisions have been made, communicate to team the rationale that led to this decision and how feedback was included and/or considered. For difficult decisions, create safe space for staff to ask questions and share reactions.",Decision of the week,"Keep track of key decisions that you make. Each week (or month) choose a decision you have recently made to review with your team, or even better ask your team to vote on which decision they would like to review. In 10 – 15 minutes at a regular meeting, talk through why the decision was made, the pros and cons, the information you considered and who else was consulted. Encourage questions to make it a learning session. This will shed light on the process you use and build decision-making capability in the team.",0.493110541445772,0.32450779434022,4,cust_ins,2018-05-29 03:08:41.025614,2018-05-29 03:10:43.826125,0.9995218351364286
278991,eb05cb9b-ec10-4b82-a780-824bc7a0d745,831039d6-0e55-487f-b5b2-aeac3a968d59,Book: Conscious Capitalism,"Business is good. Businesses can and do create great value for all stakeholders: customers, employees, suppliers, investors, society and the environment. Businesses that aren’t run well, however, can also erode value on all these fronts. The four tenets of higher purpose, stakeholder integration, conscious leadership and conscious culture help create businesses that are truly successful. ",Decision-making Councils,"For decisions that affect a large number of employees and/or customers, implementing a decision-making council ensures that all stakeholders are represented. The council should reflect the diversity of the people being affected. Many decision-making councils have rotating positions and clear guidelines for how to ensure fairness and transparency built into their process.",0.43178861172512,0.150368495924132,4,cust_ins,2018-05-29 00:12:12.333865,2018-05-29 00:12:12.396791,0.9503905570310899
17607,e9bf793f-e83c-4169-94ed-7003863cb29f,fade6361-3514-45f9-8ad7-9be84dafb609,Expanded career conversations,Hold more regular career-focused conversations with employees. One company has mid-year career conversations that focus solely on development and career planning. These conversations are led by the employee so that they are encouraged to take ownership of their development. They are provided with a simple template to complete as a guide for the conversation. The employees are encouraged to include a discussion of their personal and job-related goals so the manager can give recommendations for individual skills development opportunities.,Expanded career conversations,Hold more regular career-focused conversations with employees. One approach is to hold mid-year career conversations that focus solely on development and career planning. These conversations are led by the employee so that they are encouraged to take ownership of their development. They are provided with a simple template to complete as a guide for the conversation. The employees are encouraged to include a discussion of their personal and job-related goals so the manager can give recommendations for individual skills development opportunities.,0.959748814568397,1.0,4,cust_ins,2018-05-18 02:13:06.425368,2018-05-18 02:13:06.432041,0.0
183063,e9a6f94b-e21f-4391-a654-716556f3c1b2,7cd2ae5f-2d18-4cd4-b176-1adad173e673,Role Model Our Values and Operating Prin,"Support People Managers to serve by being:\n• Vulnerable: disclose why you’re here; acknowledge when it’s tough or you’ve fumbled; be confrontable; learn in public\n• Humble – break down barriers attached to positional authority; don’t make it about you; roll up your sleeves\n• Transparent – proactively share what’s going on and why; be open to questions\n• Intentional – engage self and others in regular reflection on consistency between our values and actions\n• Authentic in living our values – be true to yourself, your own style, your whole person\n• Courageous – speak up; raise issues and make recommendations when you see them\n• When your team decides what to do, be sure you have clear ownership, action steps and well-defined goals using the Smart Goals format: https://yearup.box.com/s/s0n0n",Feedback from employees,"Show vulnerability and a desire to improve by asking your team members for feedback. By starting with receiving feedback, you will also set a good example and make it easier to follow-up by giving your direct reports more regular feedback. This could be informally in a one-on-one session with questions like, ""What is something I could have done better? What are the situations that I could have helped more but didn't?"" or ""What do you like about my management style and what could be improved?"" These questions should be asked prior to the one-on-one to give time for employees to reflect. You could also solicit feedback more formally using a manager effectiveness survey or 360 feedback tool.",0.458581040667833,0.152225771309139,4,cust_ins,2018-05-29 03:46:13.224803,2018-05-29 03:47:29.161581,0.9013653180450024
248344,e95c112a-b53b-4385-8032-92f45d2492f3,5ac6b387-a9db-4469-a9b1-e2a50f1fdb12,Professional Presentations,"[The ability to deliver information clearly and effectively is a necessity in business today. If you want to become a more effective presenter, this two-day course will teach you how to make your presentations shine. Exploring all aspects of concept, design and delivery, you will gain a range of tools and techniques to help you plan and deliver engaging and effective presentations to a range of audiences.](https://www.aim.com.au/courses/professional-presentations)",75% ready,Speed up decision-making by adhering to a policy of 75% ready. This philosophy is practiced by managers in many fast-growing companies. You make and communicate a decision when you believe you have 75% of the information and share the information you based your decision on and what information was missing (if you are aware of it). This will help your team understand that effective decision-making is about balancing speed with risk and not about having all the information. Read more - https://www.inc.com/jim-schleckser/75-of-the-information-is-all-you-need-to-make-a-decision.html,0.491343213420889,0.10323138584896,4,cust_ins,2018-05-29 00:12:15.601284,2018-05-29 00:12:15.652134,0.9716720174881469
161803,e92feb24-b73d-4d23-b9e6-02a3b1d87d08,90ea3054-c962-401e-abcc-d2697f14d0ad,Storytelling,"Help leaders communicate your organization's vision and goals and their own decisions using storytelling. One organization provides coaching and skill-building opportunities for all new leaders to help them translate their vision and ideas into compelling stories. This allows them to shape conversations, and inspire action. Most coaching exercises include both writing and telling stories.",Storytelling,"Help leaders communicate your organization's vision and goals and their own decisions using storytelling. One company provides coaching and skill-building opportunities for all new leaders to help them translate their vision and ideas into compelling stories. This allows them to shape conversations, and inspire action. Most coaching exercises include both writing and telling stories.",0.990989476389193,1.0,4,cust_ins,2018-05-15 17:59:31.131976,2018-05-15 17:59:31.144966,0.0
74829,e8f4f387-74ad-4fdf-869c-20bddf42b140,d7602323-22ad-4508-964f-0fb8a62dcc22,Employee-driven education,Give employees an opportunity to learn from each other. One organization has created a learning and development program where employees teach classes and workshops that range from extracurricular skills to those that are essential to their roles. This has proven to be a formalized way for employees to share their skills and interests with others in the organization. The community aspect fosters collaboration and team support.,Employee-driven education,Give employees an opportunity to learn from each other. One company has created a learning and development program where employees teach classes and workshops that range from extracurricular skills to those that are essential to their roles. This has proven to be a formalized way for employees to share their skills and interests with others in the organization. The community aspect fosters collaboration and team support.,0.992256654514698,1.0,4,cust_ins,2018-05-15 16:49:50.516849,2018-05-15 16:49:50.524906,0.0
15949,e8ae750b-4381-451b-b31f-8e90e01d1afd,1a1ac666-87a8-46bc-8511-04157a9c9a72,Diversity drives innovation,"Test new solutions/approaches, policies, etc. with diverse groups of employees outside your team and function. This will help get new ideas and identify blind spots\n",Onboarding at headquarters,"To get employees onboarded and contributing quickly in a way that best aligns with company goals, one company brings all new employees (regardless of distance) to company headquarters as a part of their orientation. As part of this, new hires hear speeches from the executive team, experience a live product demo, and meet with colleagues from other functions who they will be working and collaborating with in their roles.",0.393428193904952,0.115131374958946,4,cust_ins,2018-05-21 18:57:00.277589,2018-05-21 18:59:06.131902,0.034004041034946496
168575,e87a5225-be7e-4dc8-8783-63deef3970f8,9ca78a29-5580-40ce-bf73-407ffd947085,The how sandwich,"Guide managers to help employees communicate in their one-on-one conversations. Coaches at one company challenge managers to apply the 'how sandwich' to all one-on-one conversations over a week's time. They begin every one-on-one conversation with ""How are you?"" and close with ""How can I help?""",The how sandwich,"Guide managers to help employees communicate in their one-on-one conversations. Coaches at one company challenge managers to apply the 'how sandwich' to all one-on-one conversations over a week's time. They begin every one-on-one conversation with ""How are you?"" and close with ""How can I help?""",1.0,1.0,4,cust_ins,2018-05-29 00:12:15.499633,2018-05-29 00:12:15.562607,0.0
321483,e829c849-ab18-40a7-b098-237549f332a0,56d9dd9f-e712-4b19-b7cf-fb24f7fd7c79,Video: Why We Do What We Do,"[Tony Robbins discusses the ""invisible forces"" that make us do what we do.](https://www.youtube.com/watch?v=Cpc-t-Uwv1I)\n",Evaluate Decision Criteria,"Decide on the criteria you’ll use to make a decision before you start the decision-making process. You might write down what requirements the decision should serve or what perspectives are needed to make the decision. This can prevent people doing what they’ve always done, and the prevent the criteria from shifting during the decision making process.",0.297610773965382,0.106833644600303,4,cust_ins,2018-05-29 00:12:14.581941,2018-05-29 00:12:14.634903,0.01775204078318737
125102,e7faa19c-737c-44ea-ad72-cf6bb89c9ac4,8867e326-fa43-407a-abd4-7fa06e589989,Everyday peer recognition,Recognize employees every day using a shared communication channel. One company uses a 'Shoutout' channel on their internal office communication software that provides an outlet for a quick thank you and recognition to anyone else in the company. It has become their most popular channel.,Everyday peer recognition,Recognize employees every day using internal communication software. One company uses a 'Shoutout' channel on their internal office communication software that provides an outlet for a quick thank you and recognition to anyone else in the company. It has become their most popular channel.,0.959533776670347,1.0,4,cust_ins,2018-05-18 02:59:47.333590,2018-05-18 02:59:47.340094,0.0
297079,e7b899b3-fb58-4b12-be3a-a8eb8850a393,d840b5b5-4dab-448f-b0c0-ebe6a00759f8,Trail: Manage the Salesforce Way,[Learn the Salesforce Great Manager Model and discover strategies for being a great manager.](https://trailhead.salesforce.com/trails/manage_the_salesforce_way),Encourage Cross-Functional Mentoring,Encourage cross-functional mentoring to unlock opportunities for people to learn new skills from people outside their day-to-day network. This amplifies learning opportunities for both the mentor and mentee.,0.32890969766169,0.195149532786162,4,cust_ins,2018-05-29 00:12:15.965576,2018-05-29 00:12:16.014718,0.0
26017,e796e336-d989-43db-8310-d65061057f5d,7222a089-95dc-4eed-a181-500d5e1711b2,Synthesis sessions,Hold open forums to share information about the current state of the organization with employees. One company has 'Synthesis sessions' which are monthly meetings where a leader discusses current business challenges and successes as well as changes in market positions. The first 15 minutes of the session focus on the leader sharing current opportunities and discussing future possibilities. The remaining time is devoted to open discussion on any questions employees have about the business and concerns that individuals on the team may have about blockers to their ability to help the business achieve its goals.,Synthesis sessions,Hold open forums to share information about the current state of the organization with employees. One company has 'Synthesis sessions' which are monthly meetings where a leader discusses current business challenges and successes as well as changes in market positions. The first 15 minutes of the session focus on the leader sharing current opportunities and discussing future possibilities. The remaining time is devoted to open discussion on any questions employees have about the business and concerns that individuals on the team may have about blockers to their ability to help the business achieve its goals.,1.0,1.0,4,cust_ins,2018-05-28 11:40:28.268015,2018-05-28 11:41:54.218637,0.0
282239,e73baf49-d3b3-41e4-914a-7b3ff72881db,45510b49-5d3b-4ff8-8a88-76c6ba13f17a,Employee Relations,"Talk to your peers, leader and ESBP about strategies and support for good accountability practices as part of your performance management.",Add a Diversity Pledge to your Website,"Go public with your commitment to diversity and inclusion. Include a page outlining what you’re doing to create and nurture a diverse and inclusive workforce. You could include a short diversity pledge on the home page, and a longer diversity and inclusion page of its own in the about or careers section of your website.",0.392672886777035,0.108269243115957,4,cust_ins,2018-05-29 00:12:18.420256,2018-05-29 00:12:18.471765,0.025594468683832798
168171,e7307f78-b188-4dc8-99c0-d2014b1086db,9ca78a29-5580-40ce-bf73-407ffd947085,The how sandwich,"Guide managers to help employees communicate in their one-on-one conversations. Coaches at one organization challenge managers to apply the 'how sandwich' to all one-on-one conversations over a week's time. They begin every one-on-one conversation with ""How are you?"" and close with ""How can I help?""",The how sandwich,"Guide managers to help employees communicate in their one-on-one conversations. Coaches at one company challenge managers to apply the 'how sandwich' to all one-on-one conversations over a week's time. They begin every one-on-one conversation with ""How are you?"" and close with ""How can I help?""",0.989886329855612,1.0,4,cust_ins,2018-05-03 18:31:18.160075,2018-05-03 18:31:18.166122,0.0
240563,e70729c0-eaa9-476c-bb9d-ec4b1324c819,007a8719-cda4-4c63-add6-895408935446,Create Solutions Using Team Input,"• Generate Ideas for Action using the following framework with your team: https://yearup.box.com/s/gwgoqh8nsyy6l2g2o8awm3vtrjm8mf1k \n• When your team decides what to do, be sure you have clear ownership, action steps and well-defined goals using the Smart Goals format: https://yearup.box.com/s/s0n0no79e38z0253qpwe4jg8oza3bpe1\n",Pineapple pause,"Create an easy and fun way for team members to flag that you’ve jumped to a solution without asking questions using a code word. Agree on a code word (for example, ‘pineapple’) with your team and ask them to use it to flag when you when you offer a solution before asking questions. It's a safe way for team members to indicate that you have skipped a coaching opportunity. It also creates accountability for your team to be active in the coaching process. This can also be useful for managers who jump to conclusions before having the full picture or understanding information available.",0.418480185140992,0.151544497578728,4,cust_ins,2018-05-24 23:42:40.429751,2018-05-24 23:45:03.384738,0.5989759034504966
151173,e703c8a4-d217-489f-9a6c-9f9ec40014e3,3bfc9c46-ead5-451a-913d-c72878bac070,Enabling innovative ideas,Encourage sharing of ideas across organizational boundaries. The marketing department in one organization invites input and feedback from all employees prior to releasing marketing campaigns. It uses web-based tools to help surface and prioritize ideas from everyone in the organization. This facilitates cross-functional input as well as increased employee awareness and engagement with the brand/marketing strategy and execution.,Enabling innovative ideas,Encourage sharing of ideas across organizational boundaries. The marketing department in one organization invites input and feedback from all employees prior to releasing marketing campaigns. It uses web-based tools to help surface and prioritize ideas from everyone in the organization. This facilitates cross-functional input as well as increased employee awareness and engagement with the brand/marketing strategy and execution.,1.0,1.0,4,cust_ins,2018-05-29 00:12:16.217840,2018-05-29 00:12:16.278159,0.0
111993,e6f68005-a8fc-436c-b8a7-101055b8d737,8b4897fb-8bae-4b6e-a4c9-c55ed535c07d,Retrospective awards,"To ensure learnings are shared across teams, one organization's managers report the results of retrospective exercises to the entire organization. Originally introduced to improve information sharing, this initiative has resulted in solutions being discussed by everyone and prevention of having to learn the same lesson twice.",Retrospective awards,"To ensure learnings are shared across teams, one organization's product managers report the results of retrospective exercises to the entire organization. Originally introduced to improve information sharing, this initiative has resulted in solutions being discussed by everyone and prevention of having to learn the same lesson twice.",0.982045383443049,1.0,4,cust_ins,2018-05-10 19:39:33.740691,2018-05-10 19:39:33.747572,0.0
34224,e6cdc9ad-dc38-4d9e-b7e8-ae19c8046b3e,a4ad8230-e1e5-41d8-a5ca-88851c032190,More frequent feedback,"Increase the cadence of feedback for employees. One organization has decided to abandon performance ratings. They have created a more frequent and feedback-focused performance management process. Every quarter, every employee sits down with their manager to give and receive feedback and discuss goals from the quarter prior and upcoming quarter. They can also discuss career pathing.",More frequent feedback,"Increase the cadence of feedback for employees. One company has decided to abandon performance ratings. They have created a more frequent and feedback-focused performance management process. Every quarter, every employee sits down with their manager to give and receive feedback and discuss goals from the quarter prior and upcoming quarter. They can also discuss career pathing.",0.990822471796551,1.0,4,cust_ins,2018-05-02 18:59:51.404834,2018-05-02 18:59:51.410811,0.0
301469,e6951227-6f6e-40c6-ac1f-61dc291d2dbf,af2e387e-8b2b-4617-8996-dd715ef710ae,Video: Fireside Chat with Marc Benioff,"[An interview with Marc, discussing Salesforce, our products and Dreamforce.](https://www.youtube.com/watch?v=L3HWcXMUwpA)",Pronouns and names,"Create a pronoun and name field (in addition to legal name whenever necessary) in Slack profiles, people directories and all employee and candidate forms. This ensures everyone, including cisgender people (people whose gender aligns with their assigned sex at birth), are sharing the pronouns they want to be associated with, which naturalizes the process. Getting started: Use a template for everyone to add their pronouns to their email signatures and add a pronoun field in Slack. This Action was created in collaboration with [Argo Collective.](https://www.argocollective.co)",0.29415266393522,0.134741578046838,4,cust_ins,2018-05-29 00:12:12.629620,2018-05-29 00:12:12.704302,0.0
77168,e690072e-62dd-4885-ac26-13f55b239b73,36f86eea-f614-4ef6-8abf-5b277eb76b2f,Promote employee skills-sharing,Promote employee skills sharing sessions.,Skills sessions,Hold brown-bag employee skill sharing sessions. One company has created a program for employees to present and teach skills to interested employees in other departments. This program takes the form of brown bag/lunch and learn sessions as well as more formal presentations. These sessions are optional and recorded to create a comprehensive library of past skills sessions that can be accessed by all employees for viewing at any time. This leverages the skills that are already present within the organization.,0.272504894691747,0.339092168872798,4,cust_ins,2018-05-04 17:41:21.624915,2018-05-04 17:41:21.638752,0.006263274882687084
17989,e66f833e-ddde-4907-b818-32d91ab72a53,fade6361-3514-45f9-8ad7-9be84dafb609,Expanded career conversations,Hold more regular career-focused conversations with employees. One company has mid-year career conversations that focus solely on development and career planning. These conversations are led by the employee so that they are encouraged to take ownership of their development. They are provided with a simple template to complete as a guide for the conversation. The employees are encouraged to include a discussion of their personal and job-related goals so the manager can give recommendations for individual skills development opportunities.,Expanded career conversations,Hold more regular career-focused conversations with employees. One approach is to hold mid-year career conversations that focus solely on development and career planning. These conversations are led by the employee so that they are encouraged to take ownership of their development. They are provided with a simple template to complete as a guide for the conversation. The employees are encouraged to include a discussion of their personal and job-related goals so the manager can give recommendations for individual skills development opportunities.,0.959748814568397,1.0,4,cust_ins,2018-05-29 00:12:10.840972,2018-05-29 00:12:10.882191,0.0
18097,e6450335-4754-43d6-829a-c7ea8c05ce97,fade6361-3514-45f9-8ad7-9be84dafb609,Expanded career conversations,Hold more regular career-focused conversations with employees. One company has mid-year career conversations that focus solely on development and career planning. These conversations are led by the employee so that they are encouraged to take ownership of their development. They are provided with a simple template to complete as a guide for the conversation. The employees are encouraged to include a discussion of their personal and job-related goals so the manager can give recommendations for individual skills development opportunities.,Expanded career conversations,Hold more regular career-focused conversations with employees. One approach is to hold mid-year career conversations that focus solely on development and career planning. These conversations are led by the employee so that they are encouraged to take ownership of their development. They are provided with a simple template to complete as a guide for the conversation. The employees are encouraged to include a discussion of their personal and job-related goals so the manager can give recommendations for individual skills development opportunities.,0.959748814568397,1.0,4,cust_ins,2018-05-29 00:12:11.261497,2018-05-29 00:12:11.319261,0.0
132589,e61e9a4c-b6d8-4834-bef4-425effe1bcc9,1ea5dcec-a94d-42df-8104-1f85f43c22d9,Personalized Recognition,"Get to know how each employee prefers to receive recognition, and then document and store these preferences for when an employee is to be recognized. This includes understanding how they like to receive recognition (e.g. in public or one-on-one) and how they like to be rewarded (e.g. vacation days, bonus, dinner, flowers, gifts). This information is stored across the company, so as employees move teams, their recognition preferences go with them.",Personalized recognition,"Get to know how each employee prefers to receive recognition, and then document and store these preferences for when an employee is to be recognized. This includes understanding how they like to receive recognition (e.g. in public or one-on-one) and how they like to be rewarded (e.g. vacation days, bonus, dinner, flowers, gifts). This information is stored across the company, so as employees move teams, their recognition preferences go with them.",1.0,1.0,4,cust_ins,2018-05-29 00:12:09.665612,2018-05-29 00:12:09.717585,0.0
